"CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","Region","STRATUM","SUBNATIO","OECD","ADMINMODE","Option_CPS","Option_FL","Option_UH","Option_Read","Option_Math","LANGTEST_COG","BOOKID","CM033Q01S","CM033Q01T","CM474Q01S","CM474Q01T","CM155Q01S","CM155Q01T","CM155Q04S","CM155Q04T","CM411Q01S","CM411Q01T","CM411Q02S","CM411Q02T","CM803Q01S","CM803Q01T","CM442Q02S","CM442Q02T","CM034Q01S","CM034Q01T","CM305Q01S","CM305Q01T","CM496Q01S","CM496Q01T","CM496Q02S","CM496Q02T","CM423Q01S","CM423Q01T","CM603Q01S","CM603Q01T","CM571Q01S","CM571Q01T","CM564Q01S","CM564Q01T","CM564Q02S","CM564Q02T","total_raw","total_time"
191,"HRV",19100123,19102954,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,0,32057,1,56294,1,3866,1,11555,0,105715,0,46140,0,148238,0,170782,0,123199,1,95648,0,70854,1,78288,0,33872,0,101198,1,95502,0,15170,1,212096,7,1400474
191,"HRV",19100124,19105050,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,65283,0,45314,1,67968,0,83770,1,146580,0,72075,0,129228,0,240134,1,94281,1,59346,1,70680,1,106457,0,38504,1,128600,0,89981,0,139300,0,111117,8,1688618
191,"HRV",19100126,19100245,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,107200,0,56190,1,420745,1,74545,0,111522,0,64674,0,161530,0,194273,0,92430,1,76187,0,61678,0,151988,0,29661,0,166854,0,57297,1,109077,0,77797,4,2013648
191,"HRV",19100127,19102535,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,40866,0,51547,1,127118,1,81321,0,174223,1,34413,0,223869,0,275355,0,101920,0,99121,0,94031,0,179977,1,75954,1,66979,0,32743,0,68691,1,64240,7,1792368
191,"HRV",19100127,19104607,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,59563,0,38930,0,33973,0,23224,0,25043,0,11129,0,67744,0,75952,0,25888,0,16543,0,74522,1,29497,1,24856,0,30460,0,25257,0,279117,0,22216,2,863914
191,"HRV",19100128,19101755,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,41835,1,47048,1,3857,1,40502,1,81665,1,24710,1,214574,1,101100,1,98399,1,84421,1,56073,1,56587,1,14925,1,99882,1,61784,0,45451,1,103100,16,1175913
191,"HRV",19100130,19102105,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,17675,1,68659,1,50739,0,61264,0,228542,0,13353,0,171868,0,137044,0,35985,1,47321,0,48365,0,70510,1,33366,0,56923,0,55125,0,2430,1,75423,6,1174592
191,"HRV",19100132,19100288,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,36193,0,30626,0,51160,0,18213,0,169979,1,16342,0,39504,0,62958,0,60864,0,26079,0,29902,0,21350,0,34441,0,26397,0,31575,0,26014,1,30949,3,712546
191,"HRV",19100135,19106188,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,34478,1,33765,1,31131,1,82209,0,93212,0,50237,0,43578,0,204192,0,82254,0,69451,1,81047,1,42940,1,21577,0,110797,0,84405,1,77527,0,104345,8,1247145
191,"HRV",19100136,19103950,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,90416,1,31943,1,72587,0,93069,1,7963,1,67590,0,79493,1,139890,1,112613,1,95286,1,66315,1,43111,1,25249,0,164016,1,109621,1,61424,1,46075,14,1306661
191,"HRV",19100137,19104819,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,48314,1,30398,1,75737,1,63949,1,128664,0,41700,0,105089,0,146697,1,84718,0,61774,0,112607,1,68426,1,40622,1,61138,1,53642,0,69716,0,63371,10,1256562
191,"HRV",19100139,19102847,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,0,33066,1,54754,1,80479,1,85319,0,137379,1,58153,1,68754,1,159257,1,203458,1,170457,0,18041,1,60716,1,42853,0,77331,0,17807,0,15961,1,13121,11,1296906
191,"HRV",19100140,19100650,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,62710,1,36610,1,64729,1,56880,1,115122,1,55749,1,62556,1,159490,1,136584,0,137746,1,126834,1,38487,0,26763,1,331177,0,260157,1,5198,1,45525,14,1722317
191,"HRV",19100141,19102440,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,33861,0,80869,0,90216,0,70939,1,17934,1,30713,0,143120,0,241248,0,53757,0,90861,0,73466,0,182049,1,23403,0,180088,0,35029,0,66244,1,174297,4,1588094
191,"HRV",19100142,19100056,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,26401,1,28656,1,50121,1,48694,0,105193,0,50964,0,137642,0,108520,1,67211,0,57053,1,55985,1,42268,1,17479,1,110865,1,112304,0,56397,0,102835,9,1178588
191,"HRV",19100143,19104264,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,45576,0,26041,1,35547,1,75311,1,170273,1,89406,1,78392,1,151440,1,70962,0,142661,1,42332,1,53332,1,28329,1,101682,1,81748,1,69010,1,65866,15,1327908
191,"HRV",19100144,19104630,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,33350,0,51736,1,72862,1,81296,1,1942,0,62452,1,112418,0,218179,0,87887,0,49637,1,122613,1,92409,1,21189,1,131908,1,81792,0,57403,0,234812,10,1513885
191,"HRV",19100146,19101214,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,59458,1,46911,1,55732,1,73103,1,6374,1,9053,1,106391,0,174941,1,83829,0,98604,1,106225,1,48656,1,49751,1,237431,1,129685,1,21801,1,9708,15,1317653
191,"HRV",19100147,19102052,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,55704,1,43871,1,21892,1,62682,1,231429,0,53686,1,102214,1,238975,0,73370,0,60512,1,130798,1,150624,1,38131,0,90292,0,43560,0,73305,1,219908,11,1690953
191,"HRV",19100148,19106333,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,47464,1,57159,0,93815,0,97622,0,261856,0,55876,0,115432,0,55357,0,202923,1,58777,0,207931,0,178723,1,36220,0,29575,0,31655,0,53896,0,132046,4,1716327
191,"HRV",19100149,19105355,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,68659,0,46563,0,50265,1,77963,0,405806,0,46120,0,100090,0,194041,0,114051,0,57281,1,187931,1,118281,1,58491,0,44814,1,34090,0,37841,0,33074,5,1675361
191,"HRV",19100151,19100955,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,49650,1,51849,0,37874,1,82939,0,117282,0,72910,0,82584,0,218032,0,69461,1,53731,0,168959,0,57478,1,27751,0,148528,0,172690,0,1234,1,99406,6,1512358
191,"HRV",19100154,19102458,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,29559,0,65593,0,70824,1,67277,0,145788,0,29349,0,28213,0,32998,0,28550,0,25215,0,5269,0,55603,1,24252,0,55507,0,49631,1,43518,0,29565,4,786711
191,"HRV",19100154,19102266,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,45977,1,50816,0,57732,1,109449,0,199439,0,52045,0,144557,1,193791,0,130514,0,98199,0,114226,1,152722,0,41207,0,156695,0,161837,0,122563,0,94794,4,1926563
191,"HRV",19100155,19101017,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,0,89134,0,71065,1,98071,0,111166,0,149597,1,67825,0,80413,0,69320,0,24671,0,20939,0,36043,0,23461,1,24555,1,24031,0,10136,0,32111,0,34608,4,967146
191,"HRV",19100156,19101237,"06MS",19100,19100,"HRV0002",1910000,0,2,1,0,0,"A","A",266,43,0,39316,0,58373,1,96082,1,97171,0,225685,0,48484,0,105542,1,193837,0,144307,0,104744,1,70901,1,58124,1,45572,0,72756,0,21169,0,69292,0,44857,6,1496212
191,"HRV",19100157,19104803,"06MS",19100,19100,"HRV0003",1910000,0,2,1,0,0,"A","A",266,43,1,25867,0,36404,1,3342,0,81076,0,147822,1,29108,0,72012,0,135051,0,76352,0,51884,0,39038,1,39092,1,25335,0,101682,0,163033,0,88238,1,212783,6,1328119
191,"HRV",19100160,19101198,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,31963,0,36287,1,56613,1,72480,1,194523,0,28022,0,68359,0,161236,0,86576,0,55230,0,111656,1,86658,0,19854,0,106914,1,109259,0,61216,0,129996,6,1416842
191,"HRV",19100161,19102868,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,30660,1,67566,1,7790,1,64508,1,94507,0,66500,1,69268,1,122560,1,130497,0,66275,0,125782,1,47075,1,21431,0,90503,1,117996,1,99953,1,175605,13,1398476
191,"HRV",19100161,19106155,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,51126,1,40247,1,58878,1,104185,1,88717,1,92233,1,90146,1,153375,1,108576,1,256464,1,89660,1,57109,1,51392,1,201336,1,185500,1,32365,1,18716,17,1680025
191,"HRV",19100163,19105707,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,40151,1,38093,1,54201,1,55635,1,107730,1,60506,1,117543,1,147535,1,129307,0,102468,1,88846,1,47566,1,28395,1,131928,0,122460,1,82132,1,58032,15,1412528
191,"HRV",19100163,19106291,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,38657,1,43694,1,54275,1,44265,1,106827,0,53584,1,74740,1,128038,0,66048,1,47864,1,81618,1,33051,1,24651,1,137196,1,140195,1,66256,1,143475,15,1284434
191,"HRV",19100164,19101769,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,85335,1,46470,1,12368,0,150890,1,121603,0,73389,1,87321,1,147317,1,108235,1,93534,0,182677,1,107824,1,70933,1,201190,0,127376,0,82935,1,75095,12,1774492
191,"HRV",19100165,19103951,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,57440,0,39255,1,15259,1,105858,1,110700,0,54482,0,58806,1,220291,1,130027,0,45203,1,109391,1,126999,1,23988,1,124862,0,40233,0,77683,0,97709,10,1438186
191,"HRV",19100167,19102726,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,89433,1,102617,1,150542,1,104348,1,243759,0,71586,0,99397,0,52202,0,71785,0,70172,0,45679,0,50710,1,27683,0,78529,0,24099,1,38624,1,45140,7,1366305
191,"HRV",19100169,19105010,"06MS",19100,19100,"HRV0005",1910000,0,2,1,0,0,"A","A",266,43,1,109422,1,44726,1,92344,1,130046,1,96944,1,87209,0,111582,1,156254,0,43007,1,95723,1,6844,1,138867,0,19764,0,88833,1,82837,1,93054,0,79113,12,1476569
191,"HRV",19100170,19105510,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,0,36349,0,65289,0,163856,1,95672,0,167737,0,48459,0,83300,0,259472,0,178104,0,72958,0,113969,1,213272,1,24655,0,102464,0,37200,1,50462,0,36792,4,1750010
191,"HRV",19100170,19103530,"06MS",19100,19100,"HRV0001",1910000,0,2,1,0,0,"A","A",266,43,1,26778,1,37153,1,50905,0,61511,1,116827,0,49825,0,87359,0,149507,1,62872,0,66077,0,53181,0,91124,1,23751,0,91136,1,89197,1,77578,0,96004,8,1230785
203,"CZE",20300004,20301075,"06MS",20300,20300,"CZE1515",2030000,1,2,1,0,1,"A","A",244,43,1,36384,0,39055,1,41709,1,59684,1,205432,1,54878,0,93712,1,157612,1,122256,0,51584,0,78134,1,51099,1,66003,0,108422,1,47793,1,97280,1,68746,12,1379783
203,"CZE",20300009,20307364,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,53880,1,37120,1,49369,1,67617,1,117842,1,70971,1,81398,0,168319,0,100229,0,73771,0,100772,0,50124,1,30159,0,83219,1,84554,1,69240,1,121264,11,1359848
203,"CZE",20300010,20305654,"06MS",20300,20300,"CZE3131",2030000,1,2,1,0,1,"A","A",244,43,0,30692,1,122325,0,49889,0,39448,0,43986,0,31267,0,38449,0,63795,0,26627,1,10603,0,40122,1,31694,0,29707,0,11245,0,11987,0,22278,0,7285,3,611399
203,"CZE",20300012,20303724,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,35868,1,43369,1,91999,1,89388,1,141886,1,65029,1,63685,1,120834,1,87705,1,97169,1,76907,1,73408,1,37164,1,156968,1,85271,1,46359,1,94429,17,1407438
203,"CZE",20300014,20307308,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,32538,1,26189,1,47401,1,86109,0,139399,1,102748,0,58663,0,101502,1,71963,1,60212,1,77345,1,40239,1,35756,0,127498,1,46868,0,15621,0,45610,11,1115661
203,"CZE",20300015,20300460,"06MS",20300,20300,"CZE2828",2030000,1,2,1,0,1,"A","A",244,43,1,80263,1,57538,1,20133,1,72247,1,263255,1,46979,1,102998,1,180138,0,157931,1,127898,1,156345,1,48815,0,46664,1,135874,1,85327,1,87815,1,90680,15,1760900
203,"CZE",20300018,20302260,"06MS",20300,20300,"CZE1515",2030000,1,2,1,0,1,"A","A",244,43,1,26626,0,22349,1,50106,1,67751,1,118619,1,35384,1,188475,1,93394,0,73276,0,77138,1,27413,1,30608,1,33771,1,97963,1,68792,1,89362,1,166725,14,1267752
203,"CZE",20300018,20301152,"06MS",20300,20300,"CZE1515",2030000,1,2,1,0,1,"A","A",244,43,1,20081,1,26328,1,41927,0,41600,1,69086,1,24868,1,50440,1,140548,0,51067,1,89430,1,48132,1,42767,1,16513,1,101070,1,52148,1,30443,1,33869,15,880317
203,"CZE",20300030,20305944,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,85882,1,40167,1,53336,0,89328,1,62629,0,128147,0,128720,1,181135,1,233507,0,80623,1,221398,1,104459,1,30412,0,140505,1,51851,0,135730,0,38316,10,1806145
203,"CZE",20300030,20301534,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,28342,1,31406,1,79637,1,62490,1,131079,0,53626,0,149544,1,247439,1,102977,1,91882,0,82891,0,61261,1,38409,1,156258,1,114405,1,116997,1,291716,13,1840359
203,"CZE",20300031,20303549,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,41710,0,36539,1,60078,1,86328,0,163783,0,102632,0,110720,0,367897,0,96702,1,70150,1,4675,1,104672,1,28407,0,120808,1,95856,0,68849,0,59044,8,1618850
203,"CZE",20300033,20307472,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,55708,1,74747,1,133835,0,81286,1,301510,1,47425,1,129868,1,143904,1,228220,1,38047,1,119799,1,84687,0,37663,1,108582,1,57206,1,254605,0,120857,14,2017949
203,"CZE",20300034,20307262,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,44326,1,38435,1,25621,1,55325,0,179396,0,104896,0,91500,1,103982,0,44927,0,132031,1,165922,1,104904,1,104405,0,108619,0,80505,1,51896,1,47084,10,1483774
203,"CZE",20300036,20300202,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,34542,1,35368,1,4432,1,73357,1,155113,1,50730,1,68150,1,137064,1,130275,1,118293,1,116533,1,63800,1,33925,1,167237,1,97022,1,81248,1,106979,17,1474068
203,"CZE",20300041,20305573,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,35540,1,29658,1,39501,1,51601,1,163250,1,73429,1,162946,1,136118,0,69067,1,58169,0,42264,1,47953,1,35089,0,90540,1,63104,1,31120,1,61592,14,1190941
203,"CZE",20300042,20303248,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,57177,1,37747,1,74170,0,86441,1,146055,1,39760,0,65685,1,133819,0,122558,0,71857,0,42214,0,51035,1,34679,0,48691,0,51595,1,52578,0,23920,8,1139981
203,"CZE",20300044,20301883,"06MS",20300,20300,"CZE3131",2030000,1,2,1,0,1,"A","A",244,43,1,32253,1,42323,1,50479,1,64845,0,118270,1,48410,0,279149,0,218204,0,130938,0,73072,0,99024,0,114789,1,26030,1,143428,1,84677,0,140067,0,116494,8,1782452
203,"CZE",20300045,20304900,"06MS",20300,20300,"CZE1212",2030000,1,2,1,0,1,"A","A",244,43,1,105928,1,61583,1,98033,0,101088,1,250000,0,94592,0,85175,0,166470,0,92497,1,142491,1,109976,1,112715,1,54428,0,158188,0,179234,1,6970,0,29642,9,1849010
203,"CZE",20300048,20303500,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,50243,0,76186,0,67416,1,85858,0,185437,0,121860,0,143779,0,198654,0,125391,1,50931,0,42487,0,55772,1,39964,0,86577,0,77733,0,155334,0,109314,4,1672936
203,"CZE",20300055,20300167,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,70223,1,34747,1,53475,0,98803,0,274898,1,51368,0,125548,1,168261,1,88041,0,81911,1,94609,1,62014,1,26913,0,177395,1,78140,1,89194,1,195626,12,1771166
203,"CZE",20300056,20307919,"06MS",20300,20300,"CZE1212",2030000,1,2,1,0,1,"A","A",244,43,1,35538,1,33853,1,52906,1,90792,0,149248,0,59407,1,89939,1,187523,1,102950,0,68550,0,101303,0,123945,1,28135,0,138345,1,114658,0,47147,0,84385,9,1508624
203,"CZE",20300060,20306892,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,23482,0,23609,1,33589,1,51204,0,29382,0,24529,0,48346,0,57744,0,49951,0,27071,1,85353,1,43638,1,22522,0,48906,0,45067,0,47938,0,35070,6,697401
203,"CZE",20300062,20304652,"06MS",20300,20300,"CZE1313",2030000,1,2,1,0,1,"A","A",244,43,1,27382,1,42061,1,81305,1,68361,1,142544,1,44995,0,57683,0,244863,1,124099,0,112917,1,55625,1,72439,1,50267,0,211865,1,132934,0,55741,1,180008,12,1705089
203,"CZE",20300064,20302252,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,39026,1,45826,1,56261,1,77164,1,109458,1,55612,1,82745,1,150517,1,109431,0,57744,1,114977,1,73798,1,36511,1,94083,1,78794,0,60820,0,29068,14,1271835
203,"CZE",20300065,20302065,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,35086,1,64235,1,52170,1,86404,1,196489,1,56820,1,81827,0,128298,0,117082,0,72984,0,112272,1,46264,0,95367,0,120794,1,87840,1,30573,0,72134,10,1456639
203,"CZE",20300065,20305935,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,94036,1,52352,1,143851,0,79116,1,199642,0,54872,1,82358,1,182502,0,119737,1,98790,1,86653,0,50602,1,33561,1,74096,1,72968,1,119410,0,126827,12,1671373
203,"CZE",20300067,20300791,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,0,40750,0,31177,1,95631,1,69735,0,193468,0,111402,0,211487,0,162506,1,180901,0,37749,0,102520,0,76209,1,27748,0,147220,0,83920,1,207158,0,27998,5,1807579
203,"CZE",20300071,20300832,"06MS",20300,20300,"CZE1212",2030000,1,2,1,0,1,"A","A",244,43,1,42236,1,67648,1,60158,0,85939,1,130572,1,58620,0,86035,1,156668,1,88125,0,72143,1,73306,1,50836,1,29954,1,101243,1,59330,1,45324,1,70609,14,1278746
203,"CZE",20300072,20307232,"06MS",20300,20300,"CZE1818",2030000,1,2,1,0,1,"A","A",244,43,1,17883,1,31586,1,93031,1,101542,1,117965,1,45845,0,88819,1,306058,1,69234,0,78020,1,71393,1,57162,1,33821,1,191198,1,102971,1,51273,1,107500,15,1565301
203,"CZE",20300073,20305332,"06MS",20300,20300,"CZE3131",2030000,1,2,1,0,1,"A","A",244,43,0,32853,0,82469,0,56491,0,30489,0,70346,0,35165,0,101025,0,85214,0,76065,0,55975,0,100230,1,146883,0,41251,0,21785,1,56016,0,35208,0,54547,2,1082012
203,"CZE",20300075,20302469,"06MS",20300,20300,"CZE2525",2030000,1,2,1,0,1,"A","A",244,43,1,69414,1,33260,0,30216,0,76080,1,147164,0,88614,1,100529,0,145191,1,115284,1,49957,1,88812,1,40336,1,40844,0,79244,1,76709,0,43052,1,92230,11,1316936
203,"CZE",20300081,20301872,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,87123,1,105634,1,89208,0,124633,1,149889,1,50952,1,177268,1,228187,0,72586,0,262596,1,82243,1,57928,1,39594,1,92325,0,40194,1,77386,1,29251,13,1766997
203,"CZE",20300086,20305719,"06MS",20300,20300,"CZE0606",2030000,1,2,1,0,1,"A","A",244,43,1,37361,1,58132,1,62330,1,78279,0,117361,1,46916,1,76071,1,226788,0,74027,0,57687,1,128198,1,112715,1,37861,0,136717,1,80934,0,54167,0,95059,11,1480603
203,"CZE",20300088,20303159,"06MS",20300,20300,"CZE0101",2030000,1,2,1,0,1,"A","A",244,43,1,34667,0,42755,0,73826,0,77768,0,52790,1,48380,0,89810,0,130513,0,74011,1,124450,1,83665,1,68242,0,45647,1,57184,0,353327,0,81428,0,151546,6,1590009
203,"CZE",20300093,20303740,"06MS",20300,20300,"CZE1313",2030000,1,2,1,0,1,"A","A",244,43,1,41534,0,25738,0,97927,0,69022,1,144531,0,50544,0,87661,0,187362,0,148478,0,50384,0,51169,0,55306,1,35747,0,118545,1,86908,0,63411,1,48482,5,1362749
203,"CZE",20300099,20307124,"06MS",20300,20300,"CZE3131",2030000,1,2,1,0,1,"A","A",244,43,1,25379,1,26533,1,41752,0,86318,0,169060,0,64449,0,156275,0,180157,0,114135,0,58552,1,98372,1,65244,1,31171,0,168481,0,32709,1,58551,1,72620,8,1449758
203,"CZE",20300104,20301312,"06MS",20300,20300,"CZE1414",2030000,1,2,1,0,1,"A","A",244,43,1,51269,0,86238,0,73284,0,78419,0,136048,0,62753,0,161052,0,221122,0,100240,0,130092,1,61781,1,73183,1,76913,0,90051,0,63090,1,3549,1,203013,6,1672097
203,"CZE",20300112,20305889,"06MS",20300,20300,"CZE3131",2030000,1,2,1,0,1,"A","A",244,43,1,35998,0,39486,1,124205,1,137502,1,500739,0,62987,1,229902,0,130894,1,141460,1,119181,0,184023,1,314648,0,19817,0,180458,0,36632,0,67890,0,82621,8,2408443
203,"CZE",20300115,20301684,"06MS",20300,20300,"CZE1515",2030000,1,2,1,0,1,"A","A",244,43,1,37794,0,32661,1,57847,1,57208,1,155164,1,49264,0,84866,1,167178,1,94304,1,95639,1,147277,1,36286,1,22534,1,122488,1,71784,0,53984,1,41223,14,1327501
203,"CZE",20300116,20305060,"06MS",20300,20300,"CZE2424",2030000,1,2,1,0,1,"A","A",244,43,1,42742,1,46319,1,43134,0,96708,1,139847,1,70721,0,152257,1,184618,1,157061,1,97684,1,120103,1,33529,1,41773,1,179984,1,60647,1,62023,0,62028,14,1591178
203,"CZE",20300118,20302014,"06MS",20300,20300,"CZE2525",2030000,1,2,1,0,1,"A","A",244,43,1,62211,1,32614,1,44787,1,66310,1,98297,1,58970,0,76210,1,139897,1,83029,1,71769,1,67506,1,41029,1,28187,1,162795,1,88932,1,66553,1,124577,16,1313673
203,"CZE",20300124,20306205,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,69498,0,31414,0,134995,0,106320,1,180634,1,53241,0,58778,1,117377,0,204622,0,64724,0,57828,1,125506,1,28282,1,105974,1,88439,0,401854,0,63589,8,1893075
203,"CZE",20300124,20301157,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,21627,0,15168,1,64547,0,61135,0,21075,0,143822,0,57594,1,165176,0,104546,0,45402,1,130574,1,50859,1,22174,0,89121,0,48833,1,35191,1,68778,8,1145622
203,"CZE",20300125,20304024,"06MS",20300,20300,"CZE0101",2030000,1,2,1,0,1,"A","A",244,43,0,42172,1,29751,0,44841,0,94455,1,168006,1,37980,0,80419,0,178655,1,203161,0,53054,0,61518,1,52839,0,29514,1,76274,0,67509,0,35453,1,25803,7,1281404
203,"CZE",20300128,20304230,"06MS",20300,20300,"CZE3131",2030000,1,2,1,0,1,"A","A",244,43,0,54094,0,79250,1,68215,0,82217,0,202427,0,81254,0,47219,0,193894,0,41741,1,122303,0,106907,0,52243,0,45521,0,131109,0,64172,0,200137,0,55492,2,1628195
203,"CZE",20300130,20306976,"06MS",20300,20300,"CZE0303",2030000,1,2,1,0,1,"A","A",244,43,1,26964,1,68261,1,63719,1,80549,1,181477,1,103946,1,71227,0,141782,0,65637,1,173984,0,2243,0,132596,1,32463,0,82273,1,84613,1,37414,0,191576,11,1540724
203,"CZE",20300133,20305934,"06MS",20300,20300,"CZE0101",2030000,1,2,1,0,1,"A","A",244,43,0,60715,1,32518,0,121819,1,134445,0,258936,0,84916,0,282029,0,266046,0,167604,0,103538,0,162557,1,170144,1,39099,0,58304,0,72020,1,48456,1,57903,6,2121049
203,"CZE",20300135,20303406,"06MS",20300,20300,"CZE2323",2030000,1,2,1,0,1,"A","A",244,43,1,75309,1,37825,1,71990,1,71545,1,134885,1,94982,1,71965,0,142495,0,73422,1,56362,1,37742,0,20026,1,47972,0,116733,1,109882,0,46190,0,170352,11,1379677
203,"CZE",20300136,20306546,"06MS",20300,20300,"CZE1111",2030000,1,2,1,0,1,"A","A",244,43,1,22616,0,37026,1,55110,0,87763,0,198116,0,56875,0,84288,0,156955,0,139248,1,66348,0,113348,0,116633,1,71602,1,145789,0,104637,0,49768,0,132756,5,1638878
203,"CZE",20300138,20302248,"06MS",20300,20300,"CZE1313",2030000,1,2,1,0,1,"A","A",244,43,1,38113,1,48478,1,67360,1,104514,1,138989,0,81501,0,143668,1,142871,1,179656,1,189181,1,124201,1,140013,1,42863,1,101180,1,71941,1,73330,1,134429,15,1822288
203,"CZE",20300139,20300968,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,42087,1,43034,1,39050,1,62048,1,143295,1,41563,0,58126,0,77102,0,69826,0,40867,0,54555,0,37262,1,26595,0,73423,0,71201,0,130696,1,123465,8,1134195
203,"CZE",20300143,20302281,"06MS",20300,20300,"CZE2929",2030000,1,2,1,0,1,"A","A",244,43,1,39551,0,35581,1,55739,0,56304,0,155150,1,60350,1,57318,1,146428,1,65237,1,64267,1,63341,1,58741,1,46054,1,117586,1,110086,1,71276,1,118822,14,1321831
203,"CZE",20300148,20301195,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,0,41221,0,71336,1,141027,1,93438,0,187134,0,102887,0,109509,0,97409,0,33566,0,66528,0,59266,0,186692,0,55368,0,79116,0,27490,0,90480,0,106911,2,1549378
203,"CZE",20300151,20301912,"06MS",20300,20300,"CZE3030",2030000,1,2,1,0,1,"A","A",244,43,1,78109,1,37453,1,67477,1,62582,0,207435,0,44467,0,113319,1,129875,1,87999,1,54322,1,157187,1,44943,1,27756,1,116264,1,110481,0,44811,0,98162,12,1482642
